golden_id,domain,field_path,entity_id,promotion_status,human_confirmation_id,conflict_id,common_layer,common_section,target_id,drawing_sheet_id,resolution_state,mapping_status,mapping_reason
G-DWG-1193,drawing,drawing.dimension.DWG-DIM-S089-004,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01193,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1194,drawing,drawing.dimension.DWG-DIM-S089-005,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01194,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1195,drawing,drawing.dimension.DWG-DIM-S089-006,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01195,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1196,drawing,drawing.dimension.DWG-DIM-S089-007,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01196,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1197,drawing,drawing.dimension.DWG-DIM-S089-008,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01197,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1198,drawing,drawing.dimension.DWG-DIM-S089-009,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01198,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1199,drawing,drawing.dimension.DWG-DIM-S089-010,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01199,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1200,drawing,drawing.dimension.DWG-DIM-S089-011,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01200,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1201,drawing,drawing.dimension.DWG-DIM-S090-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01201,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1202,drawing,drawing.dimension.DWG-DIM-S090-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01202,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1203,drawing,drawing.dimension.DWG-DIM-S090-003,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01203,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1204,drawing,drawing.dimension.DWG-DIM-S092-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01204,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1205,drawing,drawing.dimension.DWG-DIM-S092-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01205,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1206,drawing,drawing.dimension.DWG-DIM-S092-003,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01206,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1207,drawing,drawing.dimension.DWG-DIM-S092-004,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01207,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1208,drawing,drawing.dimension.DWG-DIM-S102-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01208,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1209,drawing,drawing.dimension.DWG-DIM-S102-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01209,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1210,drawing,drawing.dimension.DWG-DIM-S102-003,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01210,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1211,drawing,drawing.dimension.DWG-DIM-S102-004,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01211,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1212,drawing,drawing.dimension.DWG-DIM-S102-005,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01212,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1213,drawing,drawing.dimension.DWG-DIM-S102-006,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01213,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1214,drawing,drawing.dimension.DWG-DIM-S102-007,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01214,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1215,drawing,drawing.dimension.DWG-DIM-S102-008,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01215,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1216,drawing,drawing.dimension.DWG-DIM-S102-009,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01216,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1217,drawing,drawing.dimension.DWG-DIM-S102-010,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01217,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1218,drawing,drawing.dimension.DWG-DIM-S093-001,ENT-DECK,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01218,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1219,drawing,drawing.dimension.DWG-DIM-S093-002,ENT-DECK,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01219,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1220,drawing,drawing.dimension.DWG-DIM-S094-001,ENT-DECK,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01220,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1221,drawing,drawing.dimension.DWG-DIM-S094-002,ENT-DECK,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01221,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1222,drawing,drawing.dimension.S141-D01,ENT-LINE-ACL,APPROVED_WITH_HUMAN_CONFIRMATION_TRACK,HCR-001,,drawingSpecification,drawing_item,DWG-01222,,HUMAN_CONFIRMATION_REQUIRED,MAPPED_WITH_HUMAN_TRACK,"human confirmation HCR-001 preserved; value present, confirmation pending"
G-DWG-1223,drawing,drawing.dimension.S141-D02,ENT-LINE-ACL,APPROVED_WITH_HUMAN_CONFIRMATION_TRACK,HCR-001,,drawingSpecification,drawing_item,DWG-01223,,HUMAN_CONFIRMATION_REQUIRED,MAPPED_WITH_HUMAN_TRACK,"human confirmation HCR-001 preserved; value present, confirmation pending"
G-DWG-1224,drawing,drawing.dimension.S141-D03,ENT-LINE-ACL,APPROVED_WITH_HUMAN_CONFIRMATION_TRACK,HCR-001,,drawingSpecification,drawing_item,DWG-01224,,HUMAN_CONFIRMATION_REQUIRED,MAPPED_WITH_HUMAN_TRACK,"human confirmation HCR-001 preserved; value present, confirmation pending"
G-DWG-1225,drawing,drawing.dimension.S141-D04,ENT-LINE-ACL,APPROVED_WITH_HUMAN_CONFIRMATION_TRACK,HCR-001,,drawingSpecification,drawing_item,DWG-01225,,HUMAN_CONFIRMATION_REQUIRED,MAPPED_WITH_HUMAN_TRACK,"human confirmation HCR-001 preserved; value present, confirmation pending"
G-DWG-1226,drawing,drawing.dimension.S141-D05,ENT-LINE-ACL,APPROVED_WITH_HUMAN_CONFIRMATION_TRACK,HCR-001,,drawingSpecification,drawing_item,DWG-01226,,HUMAN_CONFIRMATION_REQUIRED,MAPPED_WITH_HUMAN_TRACK,"human confirmation HCR-001 preserved; value present, confirmation pending"
G-DWG-1227,drawing,drawing.dimension.S141-D06,ENT-LINE-ACL,APPROVED_WITH_HUMAN_CONFIRMATION_TRACK,HCR-001,,drawingSpecification,drawing_item,DWG-01227,,HUMAN_CONFIRMATION_REQUIRED,MAPPED_WITH_HUMAN_TRACK,"human confirmation HCR-001 preserved; value present, confirmation pending"
G-DWG-1228,drawing,drawing.dimension.S141-D07,ENT-LINE-ACL,APPROVED_WITH_HUMAN_CONFIRMATION_TRACK,HCR-001,,drawingSpecification,drawing_item,DWG-01228,,HUMAN_CONFIRMATION_REQUIRED,MAPPED_WITH_HUMAN_TRACK,"human confirmation HCR-001 preserved; value present, confirmation pending"
G-DWG-1229,drawing,drawing.dimension.S141-D08,ENT-LINE-ACL,APPROVED_WITH_HUMAN_CONFIRMATION_TRACK,HCR-001,,drawingSpecification,drawing_item,DWG-01229,,HUMAN_CONFIRMATION_REQUIRED,MAPPED_WITH_HUMAN_TRACK,"human confirmation HCR-001 preserved; value present, confirmation pending"
G-DWG-1230,drawing,drawing.dimension.S141-D09,ENT-LINE-ACL,APPROVED_WITH_HUMAN_CONFIRMATION_TRACK,HCR-001,,drawingSpecification,drawing_item,DWG-01230,,HUMAN_CONFIRMATION_REQUIRED,MAPPED_WITH_HUMAN_TRACK,"human confirmation HCR-001 preserved; value present, confirmation pending"
G-DWG-1231,drawing,drawing.dimension.S141-D10,ENT-LINE-ACL,APPROVED_WITH_HUMAN_CONFIRMATION_TRACK,HCR-001,,drawingSpecification,drawing_item,DWG-01231,,HUMAN_CONFIRMATION_REQUIRED,MAPPED_WITH_HUMAN_TRACK,"human confirmation HCR-001 preserved; value present, confirmation pending"
G-DWG-1232,drawing,drawing.dimension.S141-D11,ENT-LINE-ACL,APPROVED_WITH_HUMAN_CONFIRMATION_TRACK,HCR-001,,drawingSpecification,drawing_item,DWG-01232,,HUMAN_CONFIRMATION_REQUIRED,MAPPED_WITH_HUMAN_TRACK,"human confirmation HCR-001 preserved; value present, confirmation pending"
G-DWG-1233,drawing,drawing.annotation.DWG-ANO-S001-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01233,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1234,drawing,drawing.annotation.DWG-ANO-S002-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01234,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1235,drawing,drawing.annotation.DWG-ANO-S003-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01235,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1236,drawing,drawing.annotation.DWG-ANO-S004-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01236,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1237,drawing,drawing.annotation.DWG-ANO-S008-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01237,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1238,drawing,drawing.annotation.DWG-ANO-S009-001,ENT-DECK,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01238,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1239,drawing,drawing.annotation.DWG-ANO-S010-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01239,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1240,drawing,drawing.annotation.DWG-ANO-S011-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01240,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1241,drawing,drawing.annotation.DWG-ANO-S012-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01241,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1242,drawing,drawing.annotation.DWG-ANO-S017-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01242,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1243,drawing,drawing.annotation.DWG-ANO-S018-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01243,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1244,drawing,drawing.annotation.DWG-ANO-S019-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01244,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1245,drawing,drawing.annotation.DWG-ANO-S020-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01245,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1246,drawing,drawing.annotation.DWG-ANO-S021-001,ENT-GIRDER-AG1,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01246,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1247,drawing,drawing.annotation.DWG-ANO-S022-001,ENT-GIRDER-AG1,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01247,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1248,drawing,drawing.annotation.DWG-ANO-S023-001,ENT-GIRDER-AG1,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01248,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1249,drawing,drawing.annotation.DWG-ANO-S024-001,ENT-GIRDER-AG1,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01249,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1250,drawing,drawing.annotation.DWG-ANO-S025-001,ENT-GIRDER-AG1,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01250,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1251,drawing,drawing.annotation.DWG-ANO-S026-001,ENT-GIRDER-AG1,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01251,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1252,drawing,drawing.annotation.DWG-ANO-S027-001,ENT-GIRDER-AG1,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01252,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1253,drawing,drawing.annotation.DWG-ANO-S028-001,ENT-GIRDER-AG1,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01253,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1254,drawing,drawing.annotation.DWG-ANO-S029-001,ENT-GIRDER-AG1,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01254,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1255,drawing,drawing.annotation.DWG-ANO-S030-001,ENT-GIRDER-AG2,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01255,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1256,drawing,drawing.annotation.DWG-ANO-S031-001,ENT-GIRDER-AG2,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01256,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1257,drawing,drawing.annotation.DWG-ANO-S032-001,ENT-GIRDER-AG2,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01257,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1258,drawing,drawing.annotation.DWG-ANO-S033-001,ENT-GIRDER-AG2,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01258,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1259,drawing,drawing.annotation.DWG-ANO-S034-001,ENT-GIRDER-AG2,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01259,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1260,drawing,drawing.annotation.DWG-ANO-S035-001,ENT-GIRDER-AG2,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01260,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1261,drawing,drawing.annotation.DWG-ANO-S036-001,ENT-GIRDER-AG2,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01261,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1262,drawing,drawing.annotation.DWG-ANO-S037-001,ENT-GIRDER-AG2,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01262,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1263,drawing,drawing.annotation.DWG-ANO-S038-001,ENT-GIRDER-AG2,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01263,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1264,drawing,drawing.annotation.DWG-ANO-S039-001,ENT-STUD,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01264,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1265,drawing,drawing.annotation.DWG-ANO-S040-001,ENT-STUD,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01265,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1266,drawing,drawing.annotation.DWG-ANO-S041-001,ENT-STUD,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01266,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1267,drawing,drawing.annotation.DWG-ANO-S042-001,ENT-STUD,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01267,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1268,drawing,drawing.annotation.DWG-ANO-S043-001,ENT-STUD,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01268,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1269,drawing,drawing.annotation.DWG-ANO-S044-001,ENT-STUD,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01269,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1270,drawing,drawing.annotation.DWG-ANO-S001-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01270,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1271,drawing,drawing.annotation.DWG-ANO-S005-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01271,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1272,drawing,drawing.annotation.DWG-ANO-S006-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01272,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1273,drawing,drawing.annotation.DWG-ANO-S007-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01273,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1274,drawing,drawing.annotation.DWG-ANO-S008-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01274,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1275,drawing,drawing.annotation.DWG-ANO-S009-002,ENT-DECK,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01275,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1276,drawing,drawing.annotation.DWG-ANO-S012-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01276,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1277,drawing,drawing.annotation.DWG-ANO-S012-003,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01277,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1278,drawing,drawing.annotation.DWG-ANO-S017-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01278,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1279,drawing,drawing.annotation.DWG-ANO-S019-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01279,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1280,drawing,drawing.annotation.DWG-ANO-S020-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01280,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1281,drawing,drawing.annotation.DWG-ANO-S023-002,ENT-GIRDER-AG1,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01281,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1282,drawing,drawing.annotation.DWG-ANO-S026-002,ENT-GIRDER-AG1,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01282,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1283,drawing,drawing.annotation.DWG-ANO-S044-002,ENT-STUD,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01283,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1284,drawing,drawing.annotation.DWG-ANO-S001-003,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01284,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1285,drawing,drawing.annotation.DWG-ANO-S002-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01285,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1286,drawing,drawing.annotation.DWG-ANO-S003-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01286,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1287,drawing,drawing.annotation.DWG-ANO-S004-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01287,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1288,drawing,drawing.annotation.DWG-ANO-S005-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01288,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1289,drawing,drawing.annotation.DWG-ANO-S006-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01289,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1290,drawing,drawing.annotation.DWG-ANO-S007-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01290,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1291,drawing,drawing.annotation.DWG-ANO-S008-003,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01291,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-1292,drawing,drawing.annotation.DWG-ANO-S009-003,ENT-DECK,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-01292,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
