source_record_id,pdf_page_number,label_raw,raw_value,raw_unit,normalized_value,normalized_unit,semantic_class,source_locator,confidence,verification_status
CAL-VAL-P00853-003,853,No.2 死荷重応力,-84,N/mm2,-84,N/mm2,ANALYSIS_RESULT,calc_pdf_p853,HIGH,UNVERIFIED
CAL-VAL-P00854-001,854,No.2 delta_sigma_max,80,N/mm2,80,N/mm2,ANALYSIS_RESULT,calc_pdf_p854,HIGH,UNVERIFIED
CAL-VAL-P00854-002,854,No.2 CR,1.30,,1.30,,DERIVED_VALUE,calc_pdf_p854,HIGH,UNVERIFIED
CAL-TBL-P00876-001,876,合成前死荷重一覧(床版),6.325,kN/m2,6.325,kN/m2,LOAD_VALUE,calc_pdf_p876,HIGH,UNVERIFIED
CAL-TBL-P00876-002,876,合成前死荷重一覧(床版),0.230,m,0.230,m,DIMENSION,calc_pdf_p876,HIGH,UNVERIFIED
CAL-TBL-P00876-003,876,合成前死荷重一覧(床版),27.5,kN/m3,27.5,kN/m3,MATERIAL_PROPERTY,calc_pdf_p876,HIGH,UNVERIFIED
CAL-TBL-P00876-004,876,合成前死荷重一覧(ハンチ),2.842,kN/m,2.842,kN/m,LOAD_VALUE,calc_pdf_p876,HIGH,UNVERIFIED
CAL-TBL-P00876-005,876,合成前死荷重一覧(鋼重),12.000,kN/m,12.000,kN/m,LOAD_VALUE,calc_pdf_p876,HIGH,UNVERIFIED
CAL-TBL-P00876-006,876,合成前死荷重一覧(検査路),1.000,kN/m,1.000,kN/m,LOAD_VALUE,calc_pdf_p876,HIGH,UNVERIFIED
CAL-TBL-P00882-001,882,合成後死荷重一覧(舗装),1.800,kN/m2,1.800,kN/m2,LOAD_VALUE,calc_pdf_p882,HIGH,UNVERIFIED
CAL-TBL-P00882-002,882,合成後死荷重一覧(舗装),0.080,m,0.080,m,DIMENSION,calc_pdf_p882,HIGH,UNVERIFIED
CAL-TBL-P00882-003,882,合成後死荷重一覧(舗装),22.5,kN/m3,22.5,kN/m3,MATERIAL_PROPERTY,calc_pdf_p882,HIGH,UNVERIFIED
CAL-TBL-P00882-004,882,合成後死荷重一覧(壁高欄),9.920,kN/m,9.920,kN/m,LOAD_VALUE,calc_pdf_p882,HIGH,UNVERIFIED
CAL-TBL-P00882-005,882,合成後死荷重一覧(壁高欄),9.920,kN/m,9.920,kN/m,LOAD_VALUE,calc_pdf_p882,HIGH,UNVERIFIED
CAL-TBL-P00882-006,882,合成後死荷重一覧(遮音壁),2.100,kN/m,2.100,kN/m,LOAD_VALUE,calc_pdf_p882,HIGH,UNVERIFIED
CAL-TBL-P00882-007,882,合成後死荷重一覧(遮音壁),2.100,kN/m,2.100,kN/m,LOAD_VALUE,calc_pdf_p882,HIGH,UNVERIFIED
CAL-TBL-P00882-008,882,合成後死荷重一覧(地覆),2.100,kN/m,2.100,kN/m,LOAD_VALUE,calc_pdf_p882,HIGH,UNVERIFIED
CAL-TBL-P00893-002,893,衝撃係数一覧,40.156,m,40.156,m,DIMENSION,calc_pdf_p893,HIGH,UNVERIFIED
CAL-TBL-P00893-005,893,衝撃係数一覧,51.013,m,51.013,m,DIMENSION,calc_pdf_p893,HIGH,UNVERIFIED
CAL-TBL-P00901-001,901,格点座標 AG1桁,0.000,m,0.000,m,COORDINATE,calc_pdf_p901,HIGH,UNVERIFIED
CAL-TBL-P00901-002,901,格点座標 AG2桁,0.000,m,0.000,m,COORDINATE,calc_pdf_p901,HIGH,UNVERIFIED
CAL-VAL-P00873-001,873,解析方法-平面格子構造(合成桁),平面格子構造(合成前後2モデル),,,,NOTE,calc_pdf_p873,HIGH,UNVERIFIED
CAL-VAL-P00873-002,873,ヤング係数比n(合成後剛度算出用),7,,7,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p873,HIGH,UNVERIFIED
CAL-VAL-P00873-003,873,解析プログラム-APOLLO Analyzer,APOLLO Analyzer,,,,IDENTIFIER,calc_pdf_p873,HIGH,UNVERIFIED
CAL-VAL-P00873-004,873,クリープヤング係数比n,7,,7,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p873,HIGH,UNVERIFIED
CAL-VAL-P00873-005,873,乾燥収縮ヤング係数比n,7,,7,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p873,HIGH,UNVERIFIED
CAL-VAL-P00873-006,873,温度差ヤング係数比n,7,,7,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p873,HIGH,UNVERIFIED
CAL-VAL-P00876-001,876,床版厚,0.230,m,0.230,m,DIMENSION,calc_pdf_p876,HIGH,UNVERIFIED
CAL-VAL-P00876-002,876,床版単位重量,27.5,kN/m3,27.5,kN/m3,MATERIAL_PROPERTY,calc_pdf_p876,HIGH,UNVERIFIED
CAL-VAL-P00876-003,876,床版荷重強度,6.325,kN/m2,6.325,kN/m2,LOAD_VALUE,calc_pdf_p876,HIGH,UNVERIFIED
CAL-VAL-P00876-004,876,ハンチ荷重強度(AG1/AG2),2.842,kN/m,2.842,kN/m,LOAD_VALUE,calc_pdf_p876,HIGH,UNVERIFIED
CAL-VAL-P00876-005,876,鋼重荷重強度(AG1/AG2),12.000,kN/m,12.000,kN/m,LOAD_VALUE,calc_pdf_p876,HIGH,UNVERIFIED
CAL-VAL-P00876-006,876,検査路荷重強度,1.000,kN/m,1.000,kN/m,LOAD_VALUE,calc_pdf_p876,HIGH,UNVERIFIED
CAL-VAL-P00882-001,882,舗装厚,0.080,m,0.080,m,DIMENSION,calc_pdf_p882,HIGH,UNVERIFIED
CAL-VAL-P00882-002,882,舗装単位重量,22.5,kN/m3,22.5,kN/m3,MATERIAL_PROPERTY,calc_pdf_p882,HIGH,UNVERIFIED
CAL-VAL-P00882-003,882,舗装荷重強度,1.800,kN/m2,1.800,kN/m2,LOAD_VALUE,calc_pdf_p882,HIGH,UNVERIFIED
CAL-VAL-P00882-004,882,壁高欄荷重強度(左側),9.920,kN/m,9.920,kN/m,LOAD_VALUE,calc_pdf_p882,HIGH,UNVERIFIED
CAL-VAL-P00882-005,882,壁高欄荷重強度(右側),9.920,kN/m,9.920,kN/m,LOAD_VALUE,calc_pdf_p882,HIGH,UNVERIFIED
CAL-VAL-P00882-006,882,遮音壁荷重強度(左側),2.100,kN/m,2.100,kN/m,LOAD_VALUE,calc_pdf_p882,HIGH,UNVERIFIED
CAL-VAL-P00882-007,882,遮音壁荷重強度(右側),2.100,kN/m,2.100,kN/m,LOAD_VALUE,calc_pdf_p882,HIGH,UNVERIFIED
CAL-VAL-P00882-008,882,地覆荷重強度,2.100,kN/m,2.100,kN/m,LOAD_VALUE,calc_pdf_p882,HIGH,UNVERIFIED
CAL-VAL-P00893-001,893,設計荷重-B活荷重,B活荷重,,,,LOAD_VALUE,calc_pdf_p893,HIGH,UNVERIFIED
CAL-VAL-P00893-002,893,衝撃係数-第1支間,0.222,,0.222,,DERIVED_VALUE,calc_pdf_p893,HIGH,UNVERIFIED
CAL-VAL-P00893-003,893,平均支間長-第1支間,40.156,m,40.156,m,DIMENSION,calc_pdf_p893,HIGH,UNVERIFIED
CAL-VAL-P00893-004,893,衝撃係数-第2支承線上,0.209,,0.209,,DERIVED_VALUE,calc_pdf_p893,HIGH,UNVERIFIED
CAL-VAL-P00893-005,893,平均支間長-第2支承線上,45.584,m,45.584,m,DIMENSION,calc_pdf_p893,HIGH,UNVERIFIED
CAL-VAL-P00893-006,893,衝撃係数-第2支間,0.198,,0.198,,DERIVED_VALUE,calc_pdf_p893,HIGH,UNVERIFIED
CAL-VAL-P00893-007,893,平均支間長-第2支間,51.013,m,51.013,m,DIMENSION,calc_pdf_p893,HIGH,UNVERIFIED
CAL-VAL-P00893-008,893,衝撃係数-第3支承線上,0.209,,0.209,,DERIVED_VALUE,calc_pdf_p893,HIGH,UNVERIFIED
CAL-VAL-P00893-009,893,衝撃係数-第3支間,0.222,,0.222,,DERIVED_VALUE,calc_pdf_p893,HIGH,UNVERIFIED
CAL-VAL-P00893-010,893,平均支間長-第3支間,40.156,m,40.156,m,DIMENSION,calc_pdf_p893,HIGH,UNVERIFIED
CAL-TBL-P01299-001,1299,鋼桁断面諸量 AG1 Sec-1,634.4,cm2,634.4,cm2,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-002,1299,鋼桁断面諸量 AG1 Sec-1,6473032,cm4,6473032,cm4,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-003,1299,鋼桁断面諸量 AG1 Sec-1,-130.3,cm,-130.3,cm,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-004,1299,鋼桁断面諸量 AG1 Sec-1,127.7,cm,127.7,cm,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-005,1299,鋼桁断面諸量 AG1 Sec-1,651.2,cm2,651.2,cm2,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-006,1299,鋼桁断面諸量 AG1 Sec-1,7194926,cm4,7194926,cm4,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-007,1299,鋼桁断面諸量 AG1 Sec-1,681.5,cm2,681.5,cm2,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-008,1299,鋼桁断面諸量 AG1 Sec-1,7714024,cm4,7714024,cm4,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-009,1299,合成断面諸量(n=7) AG1 Sec-1,1312.1,cm2,1312.1,cm2,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-010,1299,合成断面諸量(n=7) AG1 Sec-1,1946.5,cm2,1946.5,cm2,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-011,1299,合成断面諸量(n=7) AG1 Sec-1,18008524,cm4,18008524,cm4,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-012,1299,合成断面諸量(n=7) AG1 Sec-1,-64.9,cm,-64.9,cm,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-013,1299,合成断面諸量(n=7) AG1 Sec-1,-41.9,cm,-41.9,cm,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-014,1299,合成断面諸量(n=7) AG1 Sec-1,-19.9,cm,-19.9,cm,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-015,1299,合成断面諸量(n=7) AG1 Sec-1,238.1,cm,238.1,cm,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-016,1299,合成断面諸量(クリープn=14) AG1 Sec-1,656.1,cm2,656.1,cm2,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-017,1299,合成断面諸量(クリープn=14) AG1 Sec-1,1290.4,cm2,1290.4,cm2,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-018,1299,合成断面諸量(クリープn=14) AG1 Sec-1,15158395,cm4,15158395,cm4,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-019,1299,合成断面諸量(乾燥収縮n=21) AG1 Sec-1,437.4,cm2,437.4,cm2,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-020,1299,合成断面諸量(乾燥収縮n=21) AG1 Sec-1,1071.8,cm2,1071.8,cm2,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-021,1299,合成断面諸量(乾燥収縮n=21) AG1 Sec-1,13440812,cm4,13440812,cm4,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01319-001,1319,断面力及び計算条件 AG1 Sec-1 Sup-1,0.0,kNm,0.0,kNm,member_force,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-002,1319,断面力及び計算条件 AG1 Sec-1 Sup-1,663.1,kN,663.1,kN,member_force,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-003,1319,断面力及び計算条件 AG1 Sec-1 Sup-1,0.0,kNm,0.0,kNm,member_force,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-004,1319,断面力及び計算条件 AG1 Sec-1 Sup-1,281.6,kN,281.6,kN,member_force,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-005,1319,断面力及び計算条件 AG1 Sec-1 Sup-1,0.0,kNm,0.0,kNm,member_force,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-006,1319,断面力及び計算条件 AG1 Sec-1 Sup-1,922.1,kN,922.1,kN,member_force,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-007,1319,断面力及び計算条件 AG1 Sec-1 Sup-1,5.344,m,5.344,m,DIMENSION,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-008,1319,断面力及び計算条件 AG1 Sec-1 Sup-1,4005,mm,4005,mm,DIMENSION,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-009,1319,断面力及び計算条件 AG1 Sec-1 Sup-1,220.0,mm,220.0,mm,DIMENSION,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-010,1319,断面力及び計算条件 AG1 Sec-1 Sup-1,30.0,N/mm2,30.0,N/mm2,MATERIAL_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-011,1319,断面力及び計算条件 AG1 Sec-1 Sup-1,2998.500,m,2998.500,m,DIMENSION,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-012,1319,断面諸量一覧 AG1 Sup-1,634.38,cm2,634.38,cm2,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-013,1319,断面諸量一覧 AG1 Sup-1,1.28,cm,1.28,cm,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-014,1319,断面諸量一覧 AG1 Sup-1,6473032,cm4,6473032,cm4,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-015,1319,断面諸量一覧 AG1 Sup-1,1946.50,cm2,1946.50,cm2,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-016,1319,断面諸量一覧 AG1 Sup-1,-109.16,cm,-109.16,cm,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-017,1319,断面諸量一覧 AG1 Sup-1,18008524,cm4,18008524,cm4,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-018,1319,断面諸量一覧 AG1 Sup-1,-64.89,cm,-64.89,cm,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-019,1319,断面諸量一覧 AG1 Sup-1,-19.89,cm,-19.89,cm,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-020,1319,断面諸量一覧 AG1 Sup-1,238.11,cm,238.11,cm,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-021,1319,断面諸量一覧 AG1 Sup-1,1290.44,cm2,1290.44,cm2,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-022,1319,断面諸量一覧 AG1 Sup-1,-82.01,cm,-82.01,cm,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-023,1319,断面諸量一覧 AG1 Sup-1,15158395,cm4,15158395,cm4,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-024,1319,断面諸量一覧 AG1 Sup-1,1071.75,cm2,1071.75,cm2,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-025,1319,断面諸量一覧 AG1 Sup-1,-65.58,cm,-65.58,cm,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-026,1319,断面諸量一覧 AG1 Sup-1,13440812,cm4,13440812,cm4,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-027,1319,断面諸量一覧 AG1 Sup-1,881.74,cm2,881.74,cm2,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-028,1319,断面諸量一覧 AG1 Sup-1,-44.68,cm,-44.68,cm,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-029,1319,断面諸量一覧 AG1 Sup-1,11253998,cm4,11253998,cm4,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01322-001,1322,応力度照査一覧 AG1 Sec-1 Sup-1,-,N/mm2,-,N/mm2,DESIGN_RESULT,calc_pdf_p1322,HIGH,UNVERIFIED
CAL-TBL-P01322-002,1322,応力度照査一覧 AG1 Sec-1 Sup-1,0,N/mm2,0,N/mm2,DESIGN_RESULT,calc_pdf_p1322,HIGH,UNVERIFIED
CAL-TBL-P01322-003,1322,応力度照査一覧 AG1 Sec-1 Sup-1,0.0,N/mm2,0.0,N/mm2,DESIGN_RESULT,calc_pdf_p1322,HIGH,UNVERIFIED
CAL-TBL-P01322-004,1322,応力度照査一覧 AG1 Sec-1 Sup-1,0,N/mm2,0,N/mm2,DESIGN_RESULT,calc_pdf_p1322,HIGH,UNVERIFIED
CAL-TBL-P01322-005,1322,応力度照査一覧 AG1 Sec-1 Sup-1,0.2,N/mm2,0.2,N/mm2,DESIGN_RESULT,calc_pdf_p1322,HIGH,UNVERIFIED
CAL-TBL-P01322-006,1322,応力度照査一覧 AG1 Sec-1 Sup-1,0.6,N/mm2,0.6,N/mm2,DESIGN_RESULT,calc_pdf_p1322,HIGH,UNVERIFIED
CAL-TBL-P01322-007,1322,応力度照査一覧 AG1 Sec-1 Sup-1,-18,N/mm2,-18,N/mm2,DESIGN_RESULT,calc_pdf_p1322,HIGH,UNVERIFIED
CAL-TBL-P01322-008,1322,応力度照査一覧 AG1 Sec-1 Sup-1,6,N/mm2,6,N/mm2,DESIGN_RESULT,calc_pdf_p1322,HIGH,UNVERIFIED
CAL-TBL-P01322-009,1322,応力度照査一覧 AG1 Sec-1 Sup-1,0.4,N/mm2,0.4,N/mm2,DESIGN_RESULT,calc_pdf_p1322,HIGH,UNVERIFIED
CAL-TBL-P01322-010,1322,応力度照査一覧 AG1 Sec-1 Sup-1,0.5,N/mm2,0.5,N/mm2,DESIGN_RESULT,calc_pdf_p1322,HIGH,UNVERIFIED
CAL-TBL-P01322-011,1322,応力度照査一覧 AG1 Sec-1 Sup-1,-26,N/mm2,-26,N/mm2,DESIGN_RESULT,calc_pdf_p1322,HIGH,UNVERIFIED
CAL-TBL-P01322-012,1322,応力度照査一覧 AG1 Sec-1 Sup-1,9,N/mm2,9,N/mm2,DESIGN_RESULT,calc_pdf_p1322,HIGH,UNVERIFIED
CAL-TBL-P01322-013,1322,応力度照査一覧 AG1 Sec-1 Sup-1,0.6,N/mm2,0.6,N/mm2,DESIGN_RESULT,calc_pdf_p1322,HIGH,UNVERIFIED
CAL-TBL-P01322-014,1322,応力度照査一覧 AG1 Sec-1 Sup-1,-44,N/mm2,-44,N/mm2,DESIGN_RESULT,calc_pdf_p1322,HIGH,UNVERIFIED
CAL-TBL-P01322-015,1322,応力度照査一覧 AG1 Sec-1 Sup-1,-8,N/mm2,-8,N/mm2,DESIGN_RESULT,calc_pdf_p1322,HIGH,UNVERIFIED
CAL-TBL-P01322-016,1322,応力度照査一覧 AG1 Sec-1 Sup-1,53,N/mm2,53,N/mm2,DESIGN_RESULT,calc_pdf_p1322,HIGH,UNVERIFIED
CAL-TBL-P01947-001,1947,たわみ計算結果,23.5,mm,23.5,mm,deflection,calc_pdf_p1947,HIGH,UNVERIFIED
CAL-TBL-P01947-002,1947,たわみ計算結果,28.7,mm,28.7,mm,deflection,calc_pdf_p1947,HIGH,UNVERIFIED
CAL-TBL-P01947-003,1947,たわみ計算結果,22.1,mm,22.1,mm,deflection,calc_pdf_p1947,HIGH,UNVERIFIED
CAL-VAL-P01284-001,1284,設計法-部分係数設計法,部分係数設計法,,,,DESIGN_INPUT,calc_pdf_p1284,HIGH,UNVERIFIED
CAL-VAL-P01285-001,1285,鋼材降伏点σy(SM490Y),355,N/mm2,355,N/mm2,MATERIAL_PROPERTY,calc_pdf_p1285,HIGH,UNVERIFIED
CAL-VAL-P01285-002,1285,鋼材引張強度σsu(SM490Y),490,N/mm2,490,N/mm2,MATERIAL_PROPERTY,calc_pdf_p1285,HIGH,UNVERIFIED
CAL-VAL-P01285-003,1285,鋼材せん断降伏点τy(SM490Y),205,N/mm2,205,N/mm2,MATERIAL_PROPERTY,calc_pdf_p1285,HIGH,UNVERIFIED
CAL-VAL-P01285-004,1285,ヤング率E,200000,N/mm2,200000,N/mm2,MATERIAL_PROPERTY,calc_pdf_p1285,HIGH,UNVERIFIED
CAL-VAL-P01285-005,1285,せん断弾性係数G,77000,N/mm2,77000,N/mm2,MATERIAL_PROPERTY,calc_pdf_p1285,HIGH,UNVERIFIED
CAL-VAL-P01286-001,1286,鉄筋 D22 @125mm上下,D22@125,D22@125,,,MATERIAL_PROPERTY,calc_pdf_p1286,HIGH,UNVERIFIED
CAL-VAL-P01286-002,1286,活荷重合成断面n値,7,,7,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p1286,HIGH,UNVERIFIED
CAL-VAL-P01286-003,1286,クリープ合成断面n値,14,,14,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p1286,HIGH,UNVERIFIED
CAL-VAL-P01286-004,1286,乾燥収縮合成断面n値,21,,21,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p1286,HIGH,UNVERIFIED
CAL-VAL-P01319-001,1319,固定点間距離L,5.344,m,5.344,m,DIMENSION,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-VAL-P01319-002,1319,床版全幅(AG1),4005,mm,4005,mm,DIMENSION,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-VAL-P01319-003,1319,ハンチ高,220.0,mm,220.0,mm,DIMENSION,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-VAL-P01319-004,1319,コンクリート設計強度σck,30.0,N/mm2,30.0,N/mm2,MATERIAL_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-VAL-P01319-005,1319,曲率半径R,2998.500,m,2998.500,m,DIMENSION,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-VAL-P01319-006,1319,合成前死荷重Md1,0.0,kNm,0.0,kNm,member_force,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-VAL-P01319-007,1319,合成前死荷重せん断力S,663.1,kN,663.1,kN,member_force,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-VAL-P01319-008,1319,合成後死荷重Md2,0.0,kNm,0.0,kNm,member_force,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-VAL-P01319-009,1319,合成後死荷重せん断力S,281.6,kN,281.6,kN,member_force,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-VAL-P01319-010,1319,合成後活荷重ML1,0.0,kNm,0.0,kNm,member_force,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-VAL-P01319-011,1319,合成後活荷重せん断力S,922.1,kN,922.1,kN,member_force,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-VAL-P01319-012,1319,温度差軸力P,-3158.2,kN,-3158.2,kN,member_force,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-VAL-P01319-013,1319,温度差曲げモーメントM,1686.3,kNm,1686.3,kNm,member_force,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-VAL-P01319-014,1319,乾燥収縮軸力P,-1842.3,kN,-1842.3,kN,member_force,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-VAL-P01319-015,1319,乾燥収縮曲げモーメントM,1786.5,kNm,1786.5,kNm,member_force,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-VAL-P01319-016,1319,応力度制限値-上ﾌﾗﾝｼﾞ引張σtud,272,N/mm2,272,N/mm2,stress_limit,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-VAL-P01319-017,1319,応力度制限値-上ﾌﾗﾝｼﾞ圧縮σcud,193,N/mm2,193,N/mm2,stress_limit,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-VAL-P01319-018,1319,応力度制限値-下-下ﾌﾗﾝｼﾞ引張σtud,272,N/mm2,272,N/mm2,stress_limit,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-VAL-P01319-019,1319,応力度制限値-下ﾌﾗﾝｼﾞ圧縮σcud,164,N/mm2,164,N/mm2,stress_limit,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-VAL-P01319-020,1319,応力度制限値-腹板せん断τud,157,N/mm2,157,N/mm2,stress_limit,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-VAL-P01319-021,1319,鋼桁断面積A(AG1 Sec-1),634.38,cm2,634.38,cm2,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-VAL-P01319-022,1319,鋼桁剛度I(AG1 Sec-1),6473032,cm4,6473032,cm4,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-VAL-P01319-023,1319,合成(n=7)断面積Av,1946.50,cm2,1946.50,cm2,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-VAL-P01319-024,1319,合成(n=7)剛度I,18008524,cm4,18008524,cm4,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-VAL-P01319-025,1319,合成(n=7)Ycu,-64.89,cm,-64.89,cm,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-VAL-P01319-026,1319,合成(n=7)Ysu,-19.89,cm,-19.89,cm,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-VAL-P01319-027,1319,合成(n=7)YsL,238.11,cm,238.11,cm,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-VAL-P01319-028,1319,せん断応力度τ(AG1 Sec-1),53,N/mm2,53,N/mm2,DESIGN_RESULT,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-VAL-P01319-029,1319,曲げとせん断の同時性κ,0.13,,0.13,,DESIGN_RESULT,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-VAL-P01319-030,1319,断面構成 SLAB(S1),3993x230,mm,3993x230,mm,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-VAL-P01319-031,1319,断面構成 UFLG,620x22,mm,620x22,mm,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-VAL-P01319-032,1319,断面構成 WEB,2537x14,mm,2537x14,mm,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-VAL-P01319-033,1319,断面構成 LFLG,680x21,mm,680x21,mm,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CH5-TBL-001,2028,支承条件,NR,,NR,,IDENTIFIER,calc_pdf_p2028,HIGH,UNVERIFIED
CH5-TBL-002,2028,支承条件,3,,3,,DERIVED_VALUE,calc_pdf_p2028,HIGH,UNVERIFIED
