source_record_id,pdf_page_number,title_raw,row_key,column_key,cell_raw_text,raw_value,raw_unit,normalized_value,normalized_unit,semantic_class,source_locator,confidence,verification_status
CAL-TBL-P01322-007,1322,応力度照査一覧 AG1 Sec-1 Sup-1,温度差,σsu,-18 N/mm2,-18,N/mm2,-18,N/mm2,DESIGN_RESULT,calc_pdf_p1322,HIGH,UNVERIFIED
CAL-TBL-P01322-008,1322,応力度照査一覧 AG1 Sec-1 Sup-1,温度差,σsL,6 N/mm2,6,N/mm2,6,N/mm2,DESIGN_RESULT,calc_pdf_p1322,HIGH,UNVERIFIED
CAL-TBL-P01322-009,1322,応力度照査一覧 AG1 Sec-1 Sup-1,乾燥収縮,σcu,0.4 N/mm2,0.4,N/mm2,0.4,N/mm2,DESIGN_RESULT,calc_pdf_p1322,HIGH,UNVERIFIED
CAL-TBL-P01322-010,1322,応力度照査一覧 AG1 Sec-1 Sup-1,乾燥収縮,σcL,0.5 N/mm2,0.5,N/mm2,0.5,N/mm2,DESIGN_RESULT,calc_pdf_p1322,HIGH,UNVERIFIED
CAL-TBL-P01322-011,1322,応力度照査一覧 AG1 Sec-1 Sup-1,乾燥収縮,σsu,-26 N/mm2,-26,N/mm2,-26,N/mm2,DESIGN_RESULT,calc_pdf_p1322,HIGH,UNVERIFIED
CAL-TBL-P01322-012,1322,応力度照査一覧 AG1 Sec-1 Sup-1,乾燥収縮,σsL,9 N/mm2,9,N/mm2,9,N/mm2,DESIGN_RESULT,calc_pdf_p1322,HIGH,UNVERIFIED
CAL-TBL-P01322-013,1322,応力度照査一覧 AG1 Sec-1 Sup-1,永続作用(A),(A)σcu,0.6 N/mm2,0.6,N/mm2,0.6,N/mm2,DESIGN_RESULT,calc_pdf_p1322,HIGH,UNVERIFIED
CAL-TBL-P01322-014,1322,応力度照査一覧 AG1 Sec-1 Sup-1,永続作用(A),(A)σsu,-44 N/mm2,-44,N/mm2,-44,N/mm2,DESIGN_RESULT,calc_pdf_p1322,HIGH,UNVERIFIED
CAL-TBL-P01322-015,1322,応力度照査一覧 AG1 Sec-1 Sup-1,変動作用(D),(D)σsu,-8 N/mm2,-8,N/mm2,-8,N/mm2,DESIGN_RESULT,calc_pdf_p1322,HIGH,UNVERIFIED
CAL-TBL-P01322-016,1322,応力度照査一覧 AG1 Sec-1 Sup-1,せん断力,τ,53 N/mm2,53,N/mm2,53,N/mm2,DESIGN_RESULT,calc_pdf_p1322,HIGH,UNVERIFIED
CAL-TBL-P01947-001,1947,たわみ計算結果,第1支間,たわみ,23.5 mm,23.5,mm,23.5,mm,deflection,calc_pdf_p1947,HIGH,UNVERIFIED
CAL-TBL-P01947-002,1947,たわみ計算結果,第2支間,たわみ,28.7 mm,28.7,mm,28.7,mm,deflection,calc_pdf_p1947,HIGH,UNVERIFIED
CAL-TBL-P01947-003,1947,たわみ計算結果,第3支間,たわみ,22.1 mm,22.1,mm,22.1,mm,deflection,calc_pdf_p1947,HIGH,UNVERIFIED
CH5-TBL-001,2028,支承条件,PU15,ゴム種,NR,NR,,NR,,IDENTIFIER,calc_pdf_p2028,HIGH,UNVERIFIED
CH5-TBL-002,2028,支承条件,PU15,支承数,3,3,,3,,DERIVED_VALUE,calc_pdf_p2028,HIGH,UNVERIFIED
CH5-TBL-003,2028,支承条件,PU15,回転角,1/217,0.004608,,0.004608,rad,rotation,calc_pdf_p2028,HIGH,UNVERIFIED
CH5-TBL-004,2028,支承条件,PR1,回転角,1/287,0.003484,,0.003484,rad,rotation,calc_pdf_p2028,HIGH,UNVERIFIED
CH5-TBL-005,2028,支承条件,PR2,回転角,1/289,0.003460,,0.003460,rad,rotation,calc_pdf_p2028,HIGH,UNVERIFIED
CH5-TBL-006,2028,支承条件,AR2,回転角,1/215,0.004651,,0.004651,rad,rotation,calc_pdf_p2028,HIGH,UNVERIFIED
CH5-TBL-007,2028,下部剛性,PU15,橋軸方向常時,∞,∞,kN/mm,∞,kN/mm,MATERIAL_PROPERTY,calc_pdf_p2028,HIGH,UNVERIFIED
CH5-TBL-008,2028,下部剛性,PR1,橋軸方向常時,231.592,231.592,kN/mm,231.592,kN/mm,MATERIAL_PROPERTY,calc_pdf_p2028,HIGH,UNVERIFIED
CH5-TBL-009,2028,下部剛性,PR2,橋軸方向常時,164.391,164.391,kN/mm,164.391,kN/mm,MATERIAL_PROPERTY,calc_pdf_p2028,HIGH,UNVERIFIED
CH5-TBL-010,2028,下部剛性,AR2,橋軸方向常時,759.392,759.392,kN/mm,759.392,kN/mm,MATERIAL_PROPERTY,calc_pdf_p2028,HIGH,UNVERIFIED
CH5-TBL-011,2029,径間移動量,PU15-PR1,支間長,40.201,40.201,m,40.201,m,span_length,calc_pdf_p2029,HIGH,UNVERIFIED
CH5-TBL-012,2029,径間移動量,PR1-PR2,支間長,51.000,51.000,m,51.000,m,span_length,calc_pdf_p2029,HIGH,UNVERIFIED
CH5-TBL-013,2029,径間移動量,PR2-AR2,支間長,40.200,40.200,m,40.200,m,span_length,calc_pdf_p2029,HIGH,UNVERIFIED
CH5-TBL-014,2031,荷重条件(反力),PU15,Rmax1,1950,1950,kN,1950,kN,reaction,calc_pdf_p2031,HIGH,UNVERIFIED
CH5-TBL-015,2031,荷重条件(反力),PR1,Rmax1,4710,4710,kN,4710,kN,reaction,calc_pdf_p2031,HIGH,UNVERIFIED
CH5-TBL-016,2031,支承形状(寸法),PU15,橋軸方向a,700,700,mm,700,mm,DIMENSION,calc_pdf_p2031,HIGH,UNVERIFIED
CH5-TBL-017,2031,支承形状(寸法),PR1,橋軸方向a,1000,1000,mm,1000,mm,DIMENSION,calc_pdf_p2031,HIGH,UNVERIFIED
CH5-TBL-018,2031,支承形状(寸法),PR2,橋軸方向a,1000,1000,mm,1000,mm,DIMENSION,calc_pdf_p2031,HIGH,UNVERIFIED
CH5-TBL-019,2031,支承形状(寸法),AR2,橋軸方向a,700,700,mm,700,mm,DIMENSION,calc_pdf_p2031,HIGH,UNVERIFIED
CH5-TBL-020,2032,形状係数・縦弾性係数計算結果,PU15,S1,5.15,5.15,,5.15,,SECTION_PROPERTY,calc_pdf_p2032,HIGH,UNVERIFIED
CH5-TBL-021,2032,形状係数・縦弾性係数計算結果,PR1,S1,6.28,6.28,,6.28,,SECTION_PROPERTY,calc_pdf_p2032,HIGH,UNVERIFIED
CH5-TBL-022,2032,形状係数・縦弾性係数計算結果,PR2,S1,6.28,6.28,,6.28,,SECTION_PROPERTY,calc_pdf_p2032,HIGH,UNVERIFIED
CH5-TBL-023,2032,形状係数・縦弾性係数計算結果,AR2,S1,5.15,5.15,,5.15,,SECTION_PROPERTY,calc_pdf_p2032,HIGH,UNVERIFIED
CH5-TBL-024,2034,温度変化時(±50℃)合成剛性,PU15,⊿Lt'x,38.9,38.9,mm,38.9,mm,deflection,calc_pdf_p2034,HIGH,UNVERIFIED
CH5-TBL-025,2034,温度変化時(±50℃)合成剛性,PR1,⊿Lt'x,12.5,12.5,mm,12.5,mm,deflection,calc_pdf_p2034,HIGH,UNVERIFIED
CH5-TBL-026,2034,温度変化時(±50℃)合成剛性,PR2,⊿Lt'x,12.4,12.4,mm,12.4,mm,deflection,calc_pdf_p2034,HIGH,UNVERIFIED
CH5-TBL-027,2034,温度変化時(±50℃)合成剛性,AR2,⊿Lt'x,39.5,39.5,mm,39.5,mm,deflection,calc_pdf_p2034,HIGH,UNVERIFIED
CH5-TBL-028,2035,温度変化時(50℃)移動量,PU15,⊿Lt'x,38.9,38.9,mm,38.9,mm,deflection,calc_pdf_p2035,HIGH,UNVERIFIED
CH5-TBL-029,2035,温度変化時(30℃)移動量・水平力,PU15,Ht,378,378,kN,378,kN,LOAD_VALUE,calc_pdf_p2035,HIGH,UNVERIFIED
CH5-TBL-030,2035,温度変化時(30℃)水平力,PR1,Ht,335,335,kN,335,kN,LOAD_VALUE,calc_pdf_p2035,HIGH,UNVERIFIED
CH5-TBL-031,2035,温度変化時(30℃)水平力,PR2,Ht,333,333,kN,333,kN,LOAD_VALUE,calc_pdf_p2035,HIGH,UNVERIFIED
CH5-TBL-032,2035,温度変化時(30℃)水平力,AR2,Ht,379,379,kN,379,kN,LOAD_VALUE,calc_pdf_p2035,HIGH,UNVERIFIED
CH5-TBL-033,2040,最大圧縮応力度照査,PU15,σmax,4.56,4.56,N/mm2,4.56,N/mm2,DESIGN_RESULT,calc_pdf_p2040,HIGH,UNVERIFIED
CH5-TBL-034,2040,最大圧縮応力度照査,PR1,σmax,5.14,5.14,N/mm2,5.14,N/mm2,DESIGN_RESULT,calc_pdf_p2040,HIGH,UNVERIFIED
CH5-TBL-035,2040,最大圧縮応力度照査,PR2,σmax,5.16,5.16,N/mm2,5.16,N/mm2,DESIGN_RESULT,calc_pdf_p2040,HIGH,UNVERIFIED
CH5-TBL-036,2040,最大圧縮応力度照査,AR2,σmax,4.68,4.68,N/mm2,4.68,N/mm2,DESIGN_RESULT,calc_pdf_p2040,HIGH,UNVERIFIED
CH5-TBL-037,2041,繰返し水平変位照査,PU15,γs,30.0,30.0,%,30.0,%,DESIGN_RESULT,calc_pdf_p2041,HIGH,UNVERIFIED
CH5-TBL-038,2041,繰返し水平変位照査,PR1,γs,6.7,6.7,%,6.7,%,DESIGN_RESULT,calc_pdf_p2041,HIGH,UNVERIFIED
CH5-TBL-039,2041,繰返し水平変位照査,PR2,γs,6.7,6.7,%,6.7,%,DESIGN_RESULT,calc_pdf_p2041,HIGH,UNVERIFIED
CH5-TBL-040,2041,繰返し水平変位照査,AR2,γs,30.5,30.5,%,30.5,%,DESIGN_RESULT,calc_pdf_p2041,HIGH,UNVERIFIED
CH5-TBL-041,2139,設計条件(鋼材計算書),PU15,Rmax,1950,1950,kN,1950,kN,reaction,calc_pdf_p2139,HIGH,UNVERIFIED
CH5-TBL-042,2139,設計条件(変位量),PU15,ΔLe1,±400,±400,mm,400,mm,deflection,calc_pdf_p2139,HIGH,UNVERIFIED
CH5-TBL-043,2139,設計条件(変位量),PR1,ΔLe1,±463,±463,mm,463,mm,deflection,calc_pdf_p2139,HIGH,UNVERIFIED
CH5-TBL-044,2139,設計条件(変位量),PR2,ΔLe1,±463,±463,mm,463,mm,deflection,calc_pdf_p2139,HIGH,UNVERIFIED
CH5-TBL-045,2139,設計条件(変位量),AR2,ΔLe1,±400,±400,mm,400,mm,deflection,calc_pdf_p2139,HIGH,UNVERIFIED
CH5-TBL-046,2139,取付けボルト寸法,PU15,As,234.9,234.9,mm2,234.9,mm2,SECTION_PROPERTY,calc_pdf_p2139,HIGH,UNVERIFIED
CH5-TBL-047,2139,取付けボルト寸法,PR1,As,338.2,338.2,mm2,338.2,mm2,SECTION_PROPERTY,calc_pdf_p2139,HIGH,UNVERIFIED
CH5-TBL-048,2207,レベル1移動量,左桁,橋軸方向,±73.0,±73.0,mm,73.0,mm,deflection,calc_pdf_p2207,HIGH,UNVERIFIED
CH5-TBL-049,2207,レベル1移動量,右桁,橋軸方向,±34.0,±34.0,mm,34.0,mm,deflection,calc_pdf_p2207,HIGH,UNVERIFIED
CH5-TBL-050,2207,レベル1固有周期,左桁,橋軸方向,1.092,1.092,sec,1.092,sec,DERIVED_VALUE,calc_pdf_p2207,HIGH,UNVERIFIED
CH5-TBL-051,2207,レベル1固有周期,右桁,橋軸方向,0.751,0.751,sec,0.751,sec,DERIVED_VALUE,calc_pdf_p2207,HIGH,UNVERIFIED
CH5-TBL-052,2208,ミドルビーム機械的性質,S355J2+N,降伏点,355以上,355,N/mm2,355,N/mm2,yield_strength,calc_pdf_p2208,HIGH,UNVERIFIED
CH5-TBL-053,2222,AR2伸縮量,⊿LAT,T,62.0,62.0,mm,62.0,mm,DERIVED_VALUE,calc_pdf_p2222,HIGH,UNVERIFIED
CH5-TBL-054,2222,AR2伸縮量,⊿LER,EQ,50.0,50.0,mm,50.0,mm,deflection,calc_pdf_p2222,HIGH,UNVERIFIED
CH5-TBL-055,2222,AR2伸縮量,⊿LETR,T+EQ,58.5,58.5,mm,58.5,mm,DERIVED_VALUE,calc_pdf_p2222,HIGH,UNVERIFIED
CH5-TBL-056,2222,AR2設計伸縮量,⊿L,設計,62.0,62.0,mm,62.0,mm,DERIVED_VALUE,calc_pdf_p2222,HIGH,UNVERIFIED
DWG-TBL-S005-001,7,本体付属別総括表,本体付属別総括表,,"Steel weight by material grade (PL SM520C-H, SM520C, SM490YB, SM490YA, SM400A, SS400) and member type (main girder, splice, cross beam, bracing). Total ~332,667kg with 314,348kg main structure + 18,319kg附属物",,,,,table,calc_pdf_p7,HIGH,UNVERIFIED
DWG-TBL-S005-002,7,工数算定要素表,工数算定要素表,,"Element counts and weights for large/small pieces, member counts, weld lengths, average span 43800mm, girder spacing 4500mm, girder height 2700mm",,,,,table,calc_pdf_p7,HIGH,UNVERIFIED
DWG-TBL-S005-003,7,付属物要素集計表,付属物要素集計表,,"Inspection road 5909kg, deck drainage 84kg, superstructure inspection 10611kg, step prevention 1010kg, total 17614kg",,,,,table,calc_pdf_p7,HIGH,UNVERIFIED
DWG-TBL-S006-001,8,ボルト総括表,ボルト総括表,,"STUD φ22 (2441+590=3031), TCB M22 various lengths (10092+5528+5376=20996), BN bolts (982+84+3020+1353+24=5463), total 30758",,,,,table,calc_pdf_p8,HIGH,UNVERIFIED
DWG-TBL-S006-002,8,メッキ重量総括表,メッキ重量総括表,,"HDZ35, HDZ45, HDZ55 plating weights by member category. Total 20461kg",,,,,table,calc_pdf_p8,HIGH,UNVERIFIED
DWG-TBL-S006-003,8,塗装工集計表,塗装工集計表,,"Paint areas by coating specification (A, C-D-F, C-F, D, E, F, M, N, J systems). Shop primer 4475m2, shop coat 2210m2, field coat various",,,,,table,calc_pdf_p8,HIGH,UNVERIFIED
DWG-TBL-S006-004,8,溶接延長総括表,溶接延長総括表,,"Main girder: plate butt 1065.136m, T-joint 342.008m; total 1407.144m",,,,,table,calc_pdf_p8,HIGH,UNVERIFIED
DWG-TBL-S007-001,9,壁高欄数量総括表,壁高欄数量総括表,,"Concrete volume: L-side 50.8m3, R-side 53.5m3, NOSE 2.7m3, total 106.9m3. Form area 573.1m2. Expansion joints 35, contraction joints 37",,,,,table,calc_pdf_p9,HIGH,UNVERIFIED
DWG-TBL-S007-002,9,上部工排水数量総括表,上部工排水数量総括表,,"Drainage basins, pipes VP250/VP200 various lengths, supports",,,,,table,calc_pdf_p9,HIGH,UNVERIFIED
DWG-TBL-S007-003,9,下部工排水数量総括表,下部工排水数量総括表,,"VP250/VP200 pipes for PU15 and AR2 abutments, rubber supports",,,,,table,calc_pdf_p9,HIGH,UNVERIFIED
DWG-TBL-S045-001,47,端横桁 ボルト一覧,TBL-001,,"24-TCB M22x80(S10T), 102-TCB M22x90(S10T), 24-TCB M22x80(S10T)",,,,,table,calc_pdf_p47,HIGH,UNVERIFIED
DWG-TBL-S045-002,47,端横桁 部材一覧,TBL-002,,"UFLG PL 250x12x1599(SM490YA), UFLG PL 400x19x2908(SM490YB), WEB PL 2537x32x791(SM490YB), CONN PL 351x19x789(SM490YB), SPL PL 165x13x470(SM490YA), FILL PL 1686x8x233(SS400), STUD φ22x200(SS400)",,,,,table,calc_pdf_p47,HIGH,UNVERIFIED
DWG-TBL-S045-003,47,スタッド一覧,TBL-003,,"6-STUD φ22x200(SS400), 4-STUD φ22x200(SS400)",,,,,table,calc_pdf_p47,HIGH,UNVERIFIED
DWG-TBL-S046-001,48,端横桁(2) ボルト,TBL-004,,24-TCB M22x80(S10T),,,,,table,calc_pdf_p48,HIGH,UNVERIFIED
DWG-TBL-S046-002,48,端横桁(2) 部材,TBL-005,,"UFLG PL 400x19x2897(SM490YB), CONN PL 353x19x790(SM490YB), SPL PL 165x13x470(SM490YA)",,,,,table,calc_pdf_p48,HIGH,UNVERIFIED
DWG-TBL-S047-001,49,中間支点横桁 ボルト,TBL-006,,48-TCB M22x115(S10T),,,,,table,calc_pdf_p49,HIGH,UNVERIFIED
DWG-TBL-S047-002,49,中間支点横桁 部材,TBL-007,,"UFLG PL 560x32x2896(SM490YB), WEB PL 2614x40x791(SM490YB), WEB PL 1800x28x2932(SM490YB), CONN PL 495x32x791(SM490YB), SPL PL 230x22x620(SM490YB)",,,,,table,calc_pdf_p49,HIGH,UNVERIFIED
DWG-TBL-S049-001,51,中間横桁(1) ボルト,TBL-008,,8-TCB M22x80(S10T) x2,,,,,table,calc_pdf_p51,HIGH,UNVERIFIED
DWG-TBL-S049-002,51,中間横桁(1) 部材,TBL-009,,"UFLG PL 250x12x3196, UFLG PL 250x12x3496, SPL PL 240x9x320(SS400), SPL PL 90x10x320(SS400), FILL PL 240x10x158(SS400)",,,,,table,calc_pdf_p51,HIGH,UNVERIFIED
DWG-TBL-S050-001,52,中間横桁(2) ボルト,TBL-010,,8-TCB M22x70(S10T) x2,,,,,table,calc_pdf_p52,HIGH,UNVERIFIED
DWG-TBL-S058-001,60,中間横桁(10) ボルト,TBL-011,,"8-TCB M22x75(S10T) x2, 8-TCB M22x70(S10T) x2",,,,,table,calc_pdf_p60,HIGH,UNVERIFIED
DWG-TBL-S061-001,63,上下横構(1) ボルト,TBL-012,,"36-TCB M22x80(S10T), 24-TCB M22x80(S10T), 12-TCB M22x80(S10T), 6-TCB M22x70(S10T), 52-TCB M22x80(S10T)",,,,,table,calc_pdf_p63,HIGH,UNVERIFIED
DWG-TBL-S061-002,63,上下横構(1) ガセット,TBL-013,,"GUSS PL 570x22x1730(SM490YB), GUSS PL 640x22x940(SM490YB), GUSS PL 641x22x1200(SM490YB), GUSS PL 1270x22x1220(SM490YB)",,,,,table,calc_pdf_p63,HIGH,UNVERIFIED
DWG-TBL-S062-001,64,上下横構(2) ボルト,TBL-014,,"10-TCB M22x60(S10T), 8-TCB M22x60(S10T), 12-TCB M22x60(S10T)",,,,,table,calc_pdf_p64,HIGH,UNVERIFIED
DWG-TBL-S062-002,64,上下横構(2) ガセット,TBL-015,,"GUSS PL 491x12x980, GUSS PL 491x12x920, GUSS PL 541x12x1030",,,,,table,calc_pdf_p64,HIGH,UNVERIFIED
DWG-TBL-S068-001,70,上下横構(8) ボルト,TBL-016,,"40-TCB M22x80(S10T) x2, 36-TCB M22x80(S10T)",,,,,table,calc_pdf_p70,HIGH,UNVERIFIED
DWG-TBL-S068-002,70,上下横構(8) ガセット,TBL-017,,"GUSS PL 690x22x1040(SM490YB), GUSS PL 741x22x1510(SM490YB)",,,,,table,calc_pdf_p70,HIGH,UNVERIFIED
DWG-TBL-S085-001,87,支承(1) 設計条件 PU15-AR2,TBL-018,,"Rmax=2000kN, Rmax2=1790kN, Rd=1230kN, Rl=390kN, Rheq1=1354kN, Rheq2=2290kN, Ru=1486kN",,,,,table,calc_pdf_p87,HIGH,UNVERIFIED
DWG-TBL-S085-002,87,支承(1) 変位条件,TBL-019,,"δcl=0.58mm, δr=1.63mm, ΔL1=49.4mm, ΔLe1=399mm",,,,,table,calc_pdf_p87,HIGH,UNVERIFIED
DWG-TBL-S085-003,87,支承(1) ボルト,TBL-020,,"4-M45, 24-M36, 8-M72",,,,,table,calc_pdf_p87,HIGH,UNVERIFIED
DWG-TBL-S086-001,88,支承(2) 設計条件 PR1-PR2,TBL-021,,"Rmax=4730kN, Rmax2=4160kN, Rd=3350kN, Rl=----kN, Rheq1=3391kN, Rheq2=3997kN, Ru=1656kN",,,,,table,calc_pdf_p88,HIGH,UNVERIFIED
DWG-TBL-S086-002,88,支承(2) 変位条件,TBL-022,,"δr=1.74mm, ΔL1=15.7mm, ΔLe1=346mm",,,,,table,calc_pdf_p88,HIGH,UNVERIFIED
DWG-TBL-S086-003,88,支承(2) ボルト,TBL-023,,"8-M45, 24-M48, 8-M90",,,,,table,calc_pdf_p88,HIGH,UNVERIFIED
DWG-TBL-S087-001,89,支承(3) 設計条件 PU15-AR2,TBL-024,,"Rmax=----kN, Rmax2=----kN, Rd=----kN, Rl=----kN, Rheq1=1354kN, Rheq2=----kN, Ru=----kN",,,,,table,calc_pdf_p89,HIGH,UNVERIFIED
DWG-TBL-S087-002,89,支承(3) 変位条件,TBL-025,,"δcl=----mm, δr=----mm, ΔL1=49.4mm, ΔLe1=399mm, ΔLe2=----mm",,,,,table,calc_pdf_p89,HIGH,UNVERIFIED
DWG-TBL-S087-003,89,支承(3) ボルト/鉄筋,TBL-026,,"8-M39, 8-D41",,,,,table,calc_pdf_p89,HIGH,UNVERIFIED
DWG-TBL-S088-001,90,支承(4) 設計条件 PR1-PR2,TBL-027,,"Rmax=----kN, Rmax2=----kN, Rd=----kN, Rl=----kN, Rheq1=3391kN, Rheq2=----kN, Ru=----kN",,,,,table,calc_pdf_p90,HIGH,UNVERIFIED
DWG-TBL-S088-002,90,支承(4) 変位条件,TBL-028,,"δcl=----mm, δr=----mm, ΔL1=15.7mm, ΔLe1=346mm, ΔLe2=----mm",,,,,table,calc_pdf_p90,HIGH,UNVERIFIED
DWG-TBL-S088-003,90,支承(4) ボルト/鉄筋,TBL-029,,"20-M39, 20-D41",,,,,table,calc_pdf_p90,HIGH,UNVERIFIED
DWG-TBL-S072-001,74,巻きコン(1) 鉄筋,TBL-030,,"H5 D25, H7 D25, H9 D25, H11 D25, K1 D19, K6 D19, K7 D19, K3 D19",,,,,table,calc_pdf_p74,HIGH,UNVERIFIED
DWG-TBL-S073-001,75,巻きコン(2) 鉄筋,TBL-031,,"K1 D19, H6 D25",,,,,table,calc_pdf_p75,HIGH,UNVERIFIED
DWG-TBL-S074-001,76,巻きコン(3) 鉄筋,TBL-032,,"H5 D25, H6 D25, H8 D25, H11 D25, K1 D19, K2 D19, K4 D19, K5 D19",,,,,table,calc_pdf_p76,HIGH,UNVERIFIED
DWG-TBL-S091-001,93,材料表 [1-1],MAT-91-1,,"{""rows"": [{""part"": 1, ""name"": ""ゴムカバー"", ""dim"": ""250x131x740"", ""mat"": ""CR"", ""qty"": 1, ""wt"": 2.46, ""note"": ""YN-300(CR補強材入り)""}, {""part"": 2, ""name"": ""固定金具(1)"", ""dim"": ""470x9x740"", ""mat"": ""SS400"", ""qty"": 2, ""wt"": 49.14, ""note"": ""溶融亜鉛メッキ""}, {""part"": 3, ""name"": ""固定金具(2)"", ""dim"": ""32x6x730"", ""mat"": ""SS400"", ""qty"": 2, ""wt"": 2.2, ""note"": ""溶融亜鉛メッキ""}, {""part"": 4, ""name"": ""六角ボルト・ナット"", ""dim"": ""M10x45"", ""mat"": ""SS400"", ""qty"": 10, ""wt"": 0.63, ""note"": ""溶融亜鉛メッキ 1-sw,2-w""}, {""part"": 5, ""name"": ""六角ボルト"", ""dim"": ""M12x30"", ""mat"": ""SS400"", ""qty"": 8, ""wt"": 0.42, ""note"": ""溶融亜鉛メッキ 1-sw,1-w""}, {""part"": 6, ""name"": ""ホークカットアンカー"", ""dim"": ""17.5x52"", ""mat"": ""SS400"", ""qty"": 8, ""wt"": 0.62, ""note"": ""溶融亜鉛メッキ""}, {""name"": ""1組分合計重量"", ""wt"": 55.47}]}",,,,,table,calc_pdf_p93,HIGH,UNVERIFIED
DWG-TBL-S092-001,94,鉄筋表,REBAR-92-1,,"{""rows"": [{""mark"": 1, ""spec"": ""φ6x100x100"", ""length"": ""310x7000"", ""qty"": ""4.44"", ""unit_wt"": """", ""total_kg"": 10, ""note"": """"}, {""mark"": 2, ""spec"": ""φ6x100x100"", ""length"": ""370x7000"", ""qty"": ""4.44"", ""unit_wt"": """", ""total_kg"": 12, ""note"": """"}, {""mark"": 3, ""spec"": ""D19"", ""length"": 7210, ""qty"": 2, ""unit_wt"": 2.25, ""total_kg"": 16.22, ""note"": """"}, {""mark"": 4, ""spec"": ""D19"", ""length"": 7210, ""qty"": 2, ""unit_wt"": 2.25, ""total_kg"": 16.22, ""note"": """"}, {""mark"": 5, ""spec"": ""D16"", ""length"": 610, ""qty"": 33, ""unit_wt"": 1.56, ""total_kg"": 0.95, ""note"": """"}, {""mark"": 6, ""spec"": ""D16"", ""length"": 610, ""qty"": 33, ""unit_wt"": 1.56, ""total_kg"": 0.95, ""note"": """"}, {""spec"": ""D19"", ""total_kg"": 64, ""note"": ""SD345""}, {""spec"": ""D16"", ""total_kg"": 62, ""note"": ""SD345""}, {""spec"": ""φ6x100x100"", ""total_kg"": 22, ""note"": ""SR235相当""}, {""spec"": ""合計"", ""total_kg"": 148}]}",,,,,table,calc_pdf_p94,HIGH,UNVERIFIED
DWG-TBL-S102-001,104,第1系統 配管材料,PIPE-102-1,,"{""rows"": [{""type"": ""直管"", ""spec"": ""LB1 2-VP200x4000"", ""note"": ""ゴム輪受口付""}, {""type"": ""直管"", ""spec"": ""LB2 1-VP200x2453"", ""note"": ""ゴム輪受口付""}, {""type"": ""直管"", ""spec"": ""LB3 1-VP200x1953"", ""note"": ""ゴム輪受口付""}, {""type"": ""直管"", ""spec"": ""LB4 1-VP200x2802"", ""note"": ""ゴム輪受口付""}, {""type"": ""直管"", ""spec"": ""LB5 1-VP200x2702"", ""note"": ""ゴム輪受口付""}, {""type"": ""直管"", ""spec"": ""SL2 1-VP25x983"", ""note"": """"}, {""type"": ""加工管"", ""spec"": ""T1 VP200"", ""note"": ""1個""}, {""type"": ""加工管"", ""spec"": ""T2 VP200"", ""note"": ""1個""}, {""type"": ""加工管"", ""spec"": ""T3 VP200"", ""note"": ""1個""}, {""type"": ""加工管"", ""spec"": ""T4 VP200"", ""note"": ""1個""}, {""type"": ""加工管"", ""spec"": ""R1 VP200"", ""note"": ""1個""}, {""type"": ""加工管"", ""spec"": ""SR2 VP40"", ""note"": ""1個""}, {""type"": ""取付金具"", ""spec"": ""S1"", ""note"": ""5個""}, {""type"": ""取付金具"", ""spec"": ""S3"", ""note"": ""1個""}, {""type"": ""取付金具"", ""spec"": ""B2"", ""note"": ""22個""}, {""type"": ""取付金具"", ""spec"": ""SB1"", ""note"": ""1個""}, {""type"": ""取付金具"", ""spec"": ""SC1"", ""note"": ""2個""}, {""type"": ""伸縮管"", ""spec"": ""EX2"", ""note"": ""1個""}, {""type"": ""継手"", ""spec"": ""TSソケット"", ""note"": ""1個""}, {""type"": ""継手"", ""spec"": ""TS異径ソケット"", ""note"": ""1個""}]}",,,,,table,calc_pdf_p104,HIGH,UNVERIFIED
DWG-TBL-S102-002,104,DL1～DL5 寸法表,DL-102-2,,"{""rows"": [{""label"": ""DL1"", ""H1"": 2011, ""H2"": 1506, ""H3"": 505, ""H4"": 485, ""Z1"": 29.839, ""Z2"": 27.828, ""Z3"": 29.868, ""i1"": 2.35}, {""label"": ""DL2"", ""H1"": 1889, ""H2"": 1384, ""H3"": 505, ""H4"": 485, ""Z1"": 29.83, ""Z2"": 27.941, ""Z3"": 29.855, ""i1"": 2.0}, {""label"": ""DL3"", ""H1"": 1745, ""H2"": 1340, ""H3"": 405, ""H4"": 385, ""Z1"": 29.798, ""Z2"": 28.053, ""Z3"": 29.823, ""i1"": 2.0}, {""label"": ""DL4"", ""H1"": 1478, ""H2"": 1073, ""H3"": 405, ""H4"": 385, ""Z1"": 29.719, ""Z2"": 28.241, ""Z3"": 29.744, ""i1"": 2.0}, {""label"": ""DL5"", ""H1"": 1155, ""H2"": 750, ""H3"": 405, ""H4"": 385, ""Z1"": 29.596, ""Z2"": 28.441, ""Z3"": 29.621, ""i1"": 2.0}]}",,,,,table,calc_pdf_p104,HIGH,UNVERIFIED
