source_record_id,source_type,pdf_page_number,printed_page_number,chapter_id,section_id,source_locator,semantic_class,confidence,verification_status,notes
DWG-TB-S050-001,drawing_title_block,52,,,sheets_045_088,calc_pdf_p52,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S050-002,drawing_title_block,52,,,sheets_045_088,calc_pdf_p52,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S050-003,drawing_title_block,52,,,sheets_045_088,calc_pdf_p52,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S050-004,drawing_title_block,52,,,sheets_045_088,calc_pdf_p52,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S050-005,drawing_title_block,52,,,sheets_045_088,calc_pdf_p52,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S050-006,drawing_title_block,52,,,sheets_045_088,calc_pdf_p52,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S051-001,drawing_title_block,53,,,sheets_045_088,calc_pdf_p53,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S051-002,drawing_title_block,53,,,sheets_045_088,calc_pdf_p53,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S051-003,drawing_title_block,53,,,sheets_045_088,calc_pdf_p53,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S051-004,drawing_title_block,53,,,sheets_045_088,calc_pdf_p53,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S051-005,drawing_title_block,53,,,sheets_045_088,calc_pdf_p53,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S051-006,drawing_title_block,53,,,sheets_045_088,calc_pdf_p53,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S052-001,drawing_title_block,54,,,sheets_045_088,calc_pdf_p54,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S052-002,drawing_title_block,54,,,sheets_045_088,calc_pdf_p54,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S052-003,drawing_title_block,54,,,sheets_045_088,calc_pdf_p54,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S052-004,drawing_title_block,54,,,sheets_045_088,calc_pdf_p54,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S052-005,drawing_title_block,54,,,sheets_045_088,calc_pdf_p54,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S052-006,drawing_title_block,54,,,sheets_045_088,calc_pdf_p54,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S053-001,drawing_title_block,55,,,sheets_045_088,calc_pdf_p55,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S053-002,drawing_title_block,55,,,sheets_045_088,calc_pdf_p55,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S053-003,drawing_title_block,55,,,sheets_045_088,calc_pdf_p55,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S053-004,drawing_title_block,55,,,sheets_045_088,calc_pdf_p55,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S053-005,drawing_title_block,55,,,sheets_045_088,calc_pdf_p55,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S053-006,drawing_title_block,55,,,sheets_045_088,calc_pdf_p55,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S054-001,drawing_title_block,56,,,sheets_045_088,calc_pdf_p56,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S054-002,drawing_title_block,56,,,sheets_045_088,calc_pdf_p56,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S054-003,drawing_title_block,56,,,sheets_045_088,calc_pdf_p56,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S054-004,drawing_title_block,56,,,sheets_045_088,calc_pdf_p56,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S054-005,drawing_title_block,56,,,sheets_045_088,calc_pdf_p56,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S054-006,drawing_title_block,56,,,sheets_045_088,calc_pdf_p56,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S055-001,drawing_title_block,57,,,sheets_045_088,calc_pdf_p57,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S055-002,drawing_title_block,57,,,sheets_045_088,calc_pdf_p57,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S055-003,drawing_title_block,57,,,sheets_045_088,calc_pdf_p57,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S055-004,drawing_title_block,57,,,sheets_045_088,calc_pdf_p57,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S055-005,drawing_title_block,57,,,sheets_045_088,calc_pdf_p57,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S055-006,drawing_title_block,57,,,sheets_045_088,calc_pdf_p57,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S056-001,drawing_title_block,58,,,sheets_045_088,calc_pdf_p58,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S056-002,drawing_title_block,58,,,sheets_045_088,calc_pdf_p58,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S056-003,drawing_title_block,58,,,sheets_045_088,calc_pdf_p58,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S056-004,drawing_title_block,58,,,sheets_045_088,calc_pdf_p58,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S056-005,drawing_title_block,58,,,sheets_045_088,calc_pdf_p58,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S056-006,drawing_title_block,58,,,sheets_045_088,calc_pdf_p58,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S057-001,drawing_title_block,59,,,sheets_045_088,calc_pdf_p59,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S057-002,drawing_title_block,59,,,sheets_045_088,calc_pdf_p59,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S057-003,drawing_title_block,59,,,sheets_045_088,calc_pdf_p59,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S057-004,drawing_title_block,59,,,sheets_045_088,calc_pdf_p59,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S057-005,drawing_title_block,59,,,sheets_045_088,calc_pdf_p59,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S057-006,drawing_title_block,59,,,sheets_045_088,calc_pdf_p59,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S058-001,drawing_title_block,60,,,sheets_045_088,calc_pdf_p60,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S058-002,drawing_title_block,60,,,sheets_045_088,calc_pdf_p60,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S058-003,drawing_title_block,60,,,sheets_045_088,calc_pdf_p60,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S058-004,drawing_title_block,60,,,sheets_045_088,calc_pdf_p60,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S058-005,drawing_title_block,60,,,sheets_045_088,calc_pdf_p60,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S058-006,drawing_title_block,60,,,sheets_045_088,calc_pdf_p60,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S059-001,drawing_title_block,61,,,sheets_045_088,calc_pdf_p61,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S059-002,drawing_title_block,61,,,sheets_045_088,calc_pdf_p61,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S059-003,drawing_title_block,61,,,sheets_045_088,calc_pdf_p61,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S059-004,drawing_title_block,61,,,sheets_045_088,calc_pdf_p61,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S059-005,drawing_title_block,61,,,sheets_045_088,calc_pdf_p61,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S059-006,drawing_title_block,61,,,sheets_045_088,calc_pdf_p61,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S060-001,drawing_title_block,62,,,sheets_045_088,calc_pdf_p62,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S060-002,drawing_title_block,62,,,sheets_045_088,calc_pdf_p62,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S060-003,drawing_title_block,62,,,sheets_045_088,calc_pdf_p62,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S060-004,drawing_title_block,62,,,sheets_045_088,calc_pdf_p62,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S060-005,drawing_title_block,62,,,sheets_045_088,calc_pdf_p62,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S060-006,drawing_title_block,62,,,sheets_045_088,calc_pdf_p62,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S061-001,drawing_title_block,63,,,sheets_045_088,calc_pdf_p63,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S061-002,drawing_title_block,63,,,sheets_045_088,calc_pdf_p63,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S061-003,drawing_title_block,63,,,sheets_045_088,calc_pdf_p63,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S061-004,drawing_title_block,63,,,sheets_045_088,calc_pdf_p63,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S061-005,drawing_title_block,63,,,sheets_045_088,calc_pdf_p63,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S061-006,drawing_title_block,63,,,sheets_045_088,calc_pdf_p63,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S062-001,drawing_title_block,64,,,sheets_045_088,calc_pdf_p64,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S062-002,drawing_title_block,64,,,sheets_045_088,calc_pdf_p64,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S062-003,drawing_title_block,64,,,sheets_045_088,calc_pdf_p64,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S062-004,drawing_title_block,64,,,sheets_045_088,calc_pdf_p64,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S062-005,drawing_title_block,64,,,sheets_045_088,calc_pdf_p64,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S062-006,drawing_title_block,64,,,sheets_045_088,calc_pdf_p64,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S063-001,drawing_title_block,65,,,sheets_045_088,calc_pdf_p65,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S063-002,drawing_title_block,65,,,sheets_045_088,calc_pdf_p65,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S063-003,drawing_title_block,65,,,sheets_045_088,calc_pdf_p65,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S063-004,drawing_title_block,65,,,sheets_045_088,calc_pdf_p65,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S063-005,drawing_title_block,65,,,sheets_045_088,calc_pdf_p65,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S063-006,drawing_title_block,65,,,sheets_045_088,calc_pdf_p65,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S064-001,drawing_title_block,66,,,sheets_045_088,calc_pdf_p66,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S064-002,drawing_title_block,66,,,sheets_045_088,calc_pdf_p66,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S064-003,drawing_title_block,66,,,sheets_045_088,calc_pdf_p66,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S064-004,drawing_title_block,66,,,sheets_045_088,calc_pdf_p66,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S064-005,drawing_title_block,66,,,sheets_045_088,calc_pdf_p66,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S064-006,drawing_title_block,66,,,sheets_045_088,calc_pdf_p66,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S065-001,drawing_title_block,67,,,sheets_045_088,calc_pdf_p67,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S065-002,drawing_title_block,67,,,sheets_045_088,calc_pdf_p67,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S065-003,drawing_title_block,67,,,sheets_045_088,calc_pdf_p67,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S065-004,drawing_title_block,67,,,sheets_045_088,calc_pdf_p67,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S065-005,drawing_title_block,67,,,sheets_045_088,calc_pdf_p67,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S065-006,drawing_title_block,67,,,sheets_045_088,calc_pdf_p67,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S066-001,drawing_title_block,68,,,sheets_045_088,calc_pdf_p68,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S066-002,drawing_title_block,68,,,sheets_045_088,calc_pdf_p68,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S066-003,drawing_title_block,68,,,sheets_045_088,calc_pdf_p68,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S066-004,drawing_title_block,68,,,sheets_045_088,calc_pdf_p68,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S066-005,drawing_title_block,68,,,sheets_045_088,calc_pdf_p68,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S066-006,drawing_title_block,68,,,sheets_045_088,calc_pdf_p68,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S067-001,drawing_title_block,69,,,sheets_045_088,calc_pdf_p69,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S067-002,drawing_title_block,69,,,sheets_045_088,calc_pdf_p69,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S067-003,drawing_title_block,69,,,sheets_045_088,calc_pdf_p69,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S067-004,drawing_title_block,69,,,sheets_045_088,calc_pdf_p69,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S067-005,drawing_title_block,69,,,sheets_045_088,calc_pdf_p69,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S067-006,drawing_title_block,69,,,sheets_045_088,calc_pdf_p69,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S068-001,drawing_title_block,70,,,sheets_045_088,calc_pdf_p70,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S068-002,drawing_title_block,70,,,sheets_045_088,calc_pdf_p70,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S068-003,drawing_title_block,70,,,sheets_045_088,calc_pdf_p70,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S068-004,drawing_title_block,70,,,sheets_045_088,calc_pdf_p70,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S068-005,drawing_title_block,70,,,sheets_045_088,calc_pdf_p70,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S068-006,drawing_title_block,70,,,sheets_045_088,calc_pdf_p70,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S069-001,drawing_title_block,71,,,sheets_045_088,calc_pdf_p71,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S069-002,drawing_title_block,71,,,sheets_045_088,calc_pdf_p71,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S069-003,drawing_title_block,71,,,sheets_045_088,calc_pdf_p71,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S069-004,drawing_title_block,71,,,sheets_045_088,calc_pdf_p71,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S069-005,drawing_title_block,71,,,sheets_045_088,calc_pdf_p71,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S069-006,drawing_title_block,71,,,sheets_045_088,calc_pdf_p71,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S070-001,drawing_title_block,72,,,sheets_045_088,calc_pdf_p72,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S070-002,drawing_title_block,72,,,sheets_045_088,calc_pdf_p72,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S070-003,drawing_title_block,72,,,sheets_045_088,calc_pdf_p72,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S070-004,drawing_title_block,72,,,sheets_045_088,calc_pdf_p72,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S070-005,drawing_title_block,72,,,sheets_045_088,calc_pdf_p72,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S070-006,drawing_title_block,72,,,sheets_045_088,calc_pdf_p72,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S071-001,drawing_title_block,73,,,sheets_045_088,calc_pdf_p73,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S071-002,drawing_title_block,73,,,sheets_045_088,calc_pdf_p73,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S071-003,drawing_title_block,73,,,sheets_045_088,calc_pdf_p73,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S071-004,drawing_title_block,73,,,sheets_045_088,calc_pdf_p73,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S071-005,drawing_title_block,73,,,sheets_045_088,calc_pdf_p73,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S071-006,drawing_title_block,73,,,sheets_045_088,calc_pdf_p73,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S072-001,drawing_title_block,74,,,sheets_045_088,calc_pdf_p74,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S072-002,drawing_title_block,74,,,sheets_045_088,calc_pdf_p74,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S072-003,drawing_title_block,74,,,sheets_045_088,calc_pdf_p74,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S072-004,drawing_title_block,74,,,sheets_045_088,calc_pdf_p74,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S072-005,drawing_title_block,74,,,sheets_045_088,calc_pdf_p74,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S072-006,drawing_title_block,74,,,sheets_045_088,calc_pdf_p74,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S073-001,drawing_title_block,75,,,sheets_045_088,calc_pdf_p75,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S073-002,drawing_title_block,75,,,sheets_045_088,calc_pdf_p75,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S073-003,drawing_title_block,75,,,sheets_045_088,calc_pdf_p75,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S073-004,drawing_title_block,75,,,sheets_045_088,calc_pdf_p75,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S073-005,drawing_title_block,75,,,sheets_045_088,calc_pdf_p75,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S073-006,drawing_title_block,75,,,sheets_045_088,calc_pdf_p75,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S074-001,drawing_title_block,76,,,sheets_045_088,calc_pdf_p76,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S074-002,drawing_title_block,76,,,sheets_045_088,calc_pdf_p76,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S074-003,drawing_title_block,76,,,sheets_045_088,calc_pdf_p76,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S074-004,drawing_title_block,76,,,sheets_045_088,calc_pdf_p76,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S074-005,drawing_title_block,76,,,sheets_045_088,calc_pdf_p76,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S074-006,drawing_title_block,76,,,sheets_045_088,calc_pdf_p76,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S075-001,drawing_title_block,77,,,sheets_045_088,calc_pdf_p77,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S075-002,drawing_title_block,77,,,sheets_045_088,calc_pdf_p77,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S075-003,drawing_title_block,77,,,sheets_045_088,calc_pdf_p77,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S075-004,drawing_title_block,77,,,sheets_045_088,calc_pdf_p77,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S075-005,drawing_title_block,77,,,sheets_045_088,calc_pdf_p77,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S075-006,drawing_title_block,77,,,sheets_045_088,calc_pdf_p77,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S076-001,drawing_title_block,78,,,sheets_045_088,calc_pdf_p78,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S076-002,drawing_title_block,78,,,sheets_045_088,calc_pdf_p78,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S076-003,drawing_title_block,78,,,sheets_045_088,calc_pdf_p78,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S076-004,drawing_title_block,78,,,sheets_045_088,calc_pdf_p78,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S076-005,drawing_title_block,78,,,sheets_045_088,calc_pdf_p78,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S076-006,drawing_title_block,78,,,sheets_045_088,calc_pdf_p78,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S077-001,drawing_title_block,79,,,sheets_045_088,calc_pdf_p79,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S077-002,drawing_title_block,79,,,sheets_045_088,calc_pdf_p79,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S077-003,drawing_title_block,79,,,sheets_045_088,calc_pdf_p79,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S077-004,drawing_title_block,79,,,sheets_045_088,calc_pdf_p79,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S077-005,drawing_title_block,79,,,sheets_045_088,calc_pdf_p79,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S077-006,drawing_title_block,79,,,sheets_045_088,calc_pdf_p79,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S078-001,drawing_title_block,80,,,sheets_045_088,calc_pdf_p80,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S078-002,drawing_title_block,80,,,sheets_045_088,calc_pdf_p80,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S078-003,drawing_title_block,80,,,sheets_045_088,calc_pdf_p80,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S078-004,drawing_title_block,80,,,sheets_045_088,calc_pdf_p80,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S078-005,drawing_title_block,80,,,sheets_045_088,calc_pdf_p80,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
DWG-TB-S078-006,drawing_title_block,80,,,sheets_045_088,calc_pdf_p80,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,scale
DWG-TB-S079-001,drawing_title_block,81,,,sheets_045_088,calc_pdf_p81,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,bridge_name
DWG-TB-S079-002,drawing_title_block,81,,,sheets_045_088,calc_pdf_p81,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,girder_ref
DWG-TB-S079-003,drawing_title_block,81,,,sheets_045_088,calc_pdf_p81,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_title
DWG-TB-S079-004,drawing_title_block,81,,,sheets_045_088,calc_pdf_p81,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,sheet_suffix
DWG-TB-S079-005,drawing_title_block,81,,,sheets_045_088,calc_pdf_p81,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,drawing_group
